route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000021,OCESN2087F3133605:2024-08-27T00:25:10Z,2087,0,136,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000062,OCESN2087F3134896:2024-08-27T00:25:10Z,2087,0,137,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000042,OCESN2087F3436590:2024-08-28T00:25:25Z,2087,0,138,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000002,OCESN2087F3436591:2024-08-28T00:25:25Z,2087,0,139,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000010,OCESN2087F3436592:2024-08-28T00:25:25Z,2087,0,140,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000064,OCESN2087F3438522:2024-08-28T00:25:25Z,2087,0,141,
FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010:,000010,OCESN2090F3089890:2024-08-28T00:25:25Z,2090,1,142,
FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010:,000042,OCESN2092F3089514:2024-08-28T00:25:25Z,2092,0,143,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000007,OCESN2096F3089885:2024-08-28T00:25:25Z,2096,1,144,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000034,OCESN2096F3114172:2024-08-28T00:25:25Z,2096,1,145,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000010,OCESN2096F3133598:2024-08-28T00:25:25Z,2096,1,146,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000062,OCESN2096F3133954:2024-08-28T00:25:25Z,2096,1,147,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000063,OCESN2096F3135361:2024-08-28T00:25:25Z,2096,1,148,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000021,OCESN2096F3153409:2024-08-28T00:25:25Z,2096,1,149,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000042,OCESN2096F3164176:2024-08-28T00:25:25Z,2096,1,150,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000040,OCESN2096F3332968:2024-08-28T00:25:25Z,2096,1,151,
FR:Line::19ea029b-6782-421a-8481-7470f5718e47:,000002,OCESN2096F3338944:2024-08-28T00:25:25Z,2096,1,152,
FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010:,000010,OCESN2098F3235969:2024-08-28T00:25:25Z,2098,1,153,
FR:Line::6D267C2D-7D54-4578-9380-B2C7C75C7010:,000010,OCESN2099F3089878:2024-08-28T00:25:25Z,2099,0,154,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000065,OCESN2202F2573221:2024-07-24T00:30:14Z,2202,1,155,
FR:Line::1AF6DA65-F2A9-4241-A625-8B81DC2A8E51:,000066,OCESN2202F2665992:2024-07-20T00:29:09Z,2202,1,156,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000067,OCESN2203F3249414:2024-08-28T00:25:25Z,2203,1,157,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000042,OCESN2203F3438328:2024-08-28T00:25:25Z,2203,1,158,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000010,OCESN2203F3438329:2024-08-28T00:25:25Z,2203,1,159,
FR:Line::4FA25873-A63A-4A2D-B62F-EF950E45D8A9:,000002,OCESN2203F3438330:2024-08-28T00:25:25Z,2203,1,160,
