trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN2598F3065109:2024-06-20T00:38:09Z,17:43:00,17:45:00,StopPoint:OCETGV INOUI-87141150,1,,0,0,
OCESN2598F3065109:2024-06-20T00:38:09Z,18:04:00,18:11:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2598F3065109:2024-06-20T00:38:09Z,18:45:00,18:48:00,StopPoint:OCETGV INOUI-87147322,3,,0,0,
OCESN2598F3065109:2024-06-20T00:38:09Z,19:49:00,19:49:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2598F3162045:2024-06-25T15:37:49Z,17:10:00,17:10:00,StopPoint:OCETGV INOUI-87144014,0,,0,1,
OCESN2598F3162045:2024-06-25T15:37:49Z,17:43:00,17:45:00,StopPoint:OCETGV INOUI-87141150,1,,0,0,
OCESN2598F3162045:2024-06-25T15:37:49Z,18:04:00,18:11:00,StopPoint:OCETGV INOUI-87141002,2,,0,0,
OCESN2598F3162045:2024-06-25T15:37:49Z,18:45:00,18:48:00,StopPoint:OCETGV INOUI-87147322,3,,0,0,
OCESN2598F3162045:2024-06-25T15:37:49Z,19:48:00,19:48:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2601F1777760:2024-06-20T00:38:09Z,06:58:00,06:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2601F1777760:2024-06-20T00:38:09Z,08:24:00,08:24:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2613F3161905:2024-06-21T00:36:44Z,15:24:00,15:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2613F3161905:2024-06-21T00:36:44Z,16:48:00,16:48:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2613F3161906:2024-05-17T00:27:29Z,15:24:00,15:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2613F3161906:2024-05-17T00:27:29Z,16:48:00,16:48:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2613F3163894:2024-06-26T00:35:36Z,15:39:00,15:39:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2613F3163894:2024-06-26T00:35:36Z,17:04:00,17:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2613F3163895:2024-06-20T00:38:09Z,15:39:00,15:39:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2613F3163895:2024-06-20T00:38:09Z,17:04:00,17:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2625F3089493:2024-04-16T00:31:58Z,18:39:00,18:39:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2625F3089493:2024-04-16T00:31:58Z,19:19:00,19:22:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2625F3089493:2024-04-16T00:31:58Z,20:10:00,20:10:00,StopPoint:OCETGV INOUI-87192039,2,,1,0,
OCESN2625F3162042:2024-06-21T00:36:44Z,18:39:00,18:39:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2625F3162042:2024-06-21T00:36:44Z,20:04:00,20:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2625F3162106:2024-06-26T00:35:36Z,18:39:00,18:39:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2625F3162106:2024-06-26T00:35:36Z,19:19:00,19:22:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2625F3162106:2024-06-26T00:35:36Z,20:10:00,20:10:00,StopPoint:OCETGV INOUI-87192039,2,,1,0,
OCESN2647F2446276:2024-06-21T00:36:44Z,20:35:00,20:35:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2647F2446276:2024-06-21T00:36:44Z,22:00:00,22:00:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2647F3162041:2024-06-20T00:38:09Z,21:40:00,21:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2647F3162041:2024-06-20T00:38:09Z,23:04:00,23:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2650F3163429:2024-06-25T15:37:49Z,06:23:00,06:23:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2650F3163429:2024-06-25T15:37:49Z,07:50:00,07:50:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2650F3163430:2024-06-25T15:37:49Z,06:23:00,06:23:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2650F3163430:2024-06-25T15:37:49Z,07:50:00,07:50:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2652F3089838:2024-04-16T00:31:58Z,15:56:00,15:56:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2652F3089838:2024-04-16T00:31:58Z,17:20:00,17:20:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2652F3090581:2024-04-16T00:31:58Z,15:36:00,15:36:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2652F3090581:2024-04-16T00:31:58Z,17:01:00,17:01:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2654F3090193:2024-04-16T00:31:58Z,05:38:00,05:38:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2654F3090193:2024-04-16T00:31:58Z,05:59:00,06:02:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2654F3090193:2024-04-16T00:31:58Z,06:18:00,06:28:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2654F3090193:2024-04-16T00:31:58Z,07:17:00,07:28:00,StopPoint:OCETGV INOUI-87192039,3,,0,0,
OCESN2654F3090193:2024-04-16T00:31:58Z,08:52:00,08:52:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2654F3091356:2024-04-16T00:31:58Z,05:38:00,05:38:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2654F3091356:2024-04-16T00:31:58Z,05:59:00,06:02:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2654F3091356:2024-04-16T00:31:58Z,06:18:00,06:28:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2654F3091356:2024-04-16T00:31:58Z,07:15:00,07:26:00,StopPoint:OCETGV INOUI-87192039,3,,0,0,
OCESN2654F3091356:2024-04-16T00:31:58Z,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2654F3092688:2024-04-16T00:31:58Z,05:38:00,05:38:00,StopPoint:OCETGV INOUI-87212027,0,,0,1,
OCESN2654F3092688:2024-04-16T00:31:58Z,06:02:00,06:05:00,StopPoint:OCETGV INOUI-87212225,1,,0,0,
OCESN2654F3092688:2024-04-16T00:31:58Z,06:20:00,06:30:00,StopPoint:OCETGV INOUI-87215012,2,,0,0,
OCESN2654F3092688:2024-04-16T00:31:58Z,07:17:00,07:28:00,StopPoint:OCETGV INOUI-87192039,3,,0,0,
OCESN2654F3092688:2024-04-16T00:31:58Z,08:52:00,08:52:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2654F3163209:2024-06-22T00:38:13Z,07:26:00,07:26:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2654F3163209:2024-06-22T00:38:13Z,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2656F3163034:2024-06-22T00:38:13Z,08:50:00,08:50:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2656F3163034:2024-06-22T00:38:13Z,09:17:00,09:20:00,StopPoint:OCETGV INOUI-87147322,1,,0,0,
OCESN2656F3163034:2024-06-22T00:38:13Z,10:21:00,10:21:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2680F3171218:2024-06-21T00:36:44Z,17:28:00,17:28:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2680F3171218:2024-06-21T00:36:44Z,18:16:00,18:19:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2680F3171218:2024-06-21T00:36:44Z,19:01:00,19:01:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2680F3171219:2024-06-20T00:38:09Z,17:28:00,17:28:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2680F3171219:2024-06-20T00:38:09Z,18:16:00,18:19:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2680F3171219:2024-06-20T00:38:09Z,19:01:00,19:01:00,StopPoint:OCETGV INOUI-87113001,2,,1,0,
OCESN2706F3160478:2024-06-22T00:38:13Z,06:45:00,06:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2706F3160478:2024-06-22T00:38:13Z,07:31:00,07:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2707F3165064:2024-06-22T00:38:13Z,07:39:00,07:39:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2707F3165064:2024-06-22T00:38:13Z,08:25:00,08:25:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2709F3307579:2024-06-22T00:38:13Z,08:28:00,08:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2709F3307579:2024-06-22T00:38:13Z,09:14:00,09:19:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2709F3307579:2024-06-22T00:38:13Z,09:39:00,09:42:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2709F3307579:2024-06-22T00:38:13Z,10:10:00,10:19:00,StopPoint:OCETGV INOUI-87172007,3,,0,0,
OCESN2709F3307579:2024-06-22T00:38:13Z,10:35:00,10:35:00,StopPoint:OCETGV INOUI-87172254,4,,1,0,
OCESN2712F2666087:2024-06-20T00:38:09Z,07:45:00,07:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2712F2666087:2024-06-20T00:38:09Z,08:31:00,08:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2712F2804409:2024-06-25T15:37:49Z,07:45:00,07:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2712F2804409:2024-06-25T15:37:49Z,08:31:00,08:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2712F3162032:2024-06-25T15:37:49Z,07:45:00,07:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2712F3162032:2024-06-25T15:37:49Z,08:31:00,08:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2714F3162026:2024-06-25T15:37:49Z,06:53:00,06:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2714F3162026:2024-06-25T15:37:49Z,07:07:00,07:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2714F3162026:2024-06-25T15:37:49Z,07:45:00,07:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2714F3162026:2024-06-25T15:37:49Z,08:09:00,08:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2714F3162026:2024-06-25T15:37:49Z,09:01:00,09:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2715F3278307:2024-06-20T00:38:09Z,08:28:00,08:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2715F3278307:2024-06-20T00:38:09Z,09:14:00,09:19:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2715F3278307:2024-06-20T00:38:09Z,09:39:00,09:42:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2715F3278307:2024-06-20T00:38:09Z,10:10:00,10:10:00,StopPoint:OCETGV INOUI-87172007,3,,1,0,
OCESN2716F3165896:2024-06-22T00:38:13Z,08:45:00,08:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2716F3165896:2024-06-22T00:38:13Z,09:31:00,09:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2719F3270873:2024-06-22T00:38:13Z,10:28:00,10:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2719F3270873:2024-06-22T00:38:13Z,11:14:00,11:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2720F3165003:2024-06-20T00:38:09Z,07:23:00,07:23:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2720F3165003:2024-06-20T00:38:09Z,07:37:00,07:47:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2720F3165003:2024-06-20T00:38:09Z,08:15:00,08:18:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2720F3165003:2024-06-20T00:38:09Z,08:39:00,08:45:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2720F3165003:2024-06-20T00:38:09Z,09:31:00,09:31:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2721F3163788:2024-06-20T00:38:09Z,10:58:00,10:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2721F3163788:2024-06-20T00:38:09Z,11:44:00,11:44:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2722F3162209:2024-06-22T00:38:13Z,11:56:00,11:56:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2722F3162209:2024-06-22T00:38:13Z,12:42:00,12:42:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2726F3162176:2024-06-22T00:38:13Z,10:52:00,10:52:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2726F3162176:2024-06-22T00:38:13Z,11:06:00,11:16:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2726F3162176:2024-06-22T00:38:13Z,11:44:00,11:47:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2726F3162176:2024-06-22T00:38:13Z,12:09:00,12:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2726F3162176:2024-06-22T00:38:13Z,13:01:00,13:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2730F3161350:2024-06-22T00:38:13Z,12:53:00,12:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2730F3161350:2024-06-22T00:38:13Z,13:07:00,13:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2730F3161350:2024-06-22T00:38:13Z,13:45:00,13:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2730F3161350:2024-06-22T00:38:13Z,14:09:00,14:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2730F3161350:2024-06-22T00:38:13Z,15:01:00,15:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2730F3161896:2024-06-14T00:38:46Z,12:53:00,12:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2730F3161896:2024-06-14T00:38:46Z,13:07:00,13:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2730F3161896:2024-06-14T00:38:46Z,13:45:00,13:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2730F3161896:2024-06-14T00:38:46Z,14:09:00,14:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2730F3161896:2024-06-14T00:38:46Z,15:06:00,15:06:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2733F3163199:2024-06-21T00:36:44Z,12:58:00,12:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2733F3163199:2024-06-21T00:36:44Z,13:44:00,13:44:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2735F3162896:2024-06-22T00:38:13Z,13:28:00,13:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2735F3162896:2024-06-22T00:38:13Z,14:14:00,14:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2738F3165320:2024-06-20T00:38:09Z,14:15:00,14:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2738F3165320:2024-06-20T00:38:09Z,15:01:00,15:01:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2743F3162019:2024-06-22T00:38:13Z,15:27:00,15:27:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2743F3162019:2024-06-22T00:38:13Z,16:14:00,16:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2743F3166582:2024-06-21T00:36:44Z,15:39:00,15:39:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2743F3166582:2024-06-21T00:36:44Z,16:28:00,16:28:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2747F3171538:2024-06-22T00:38:13Z,17:28:00,17:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2747F3171538:2024-06-22T00:38:13Z,18:14:00,18:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2747F3171539:2024-06-21T00:36:44Z,17:28:00,17:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2747F3171539:2024-06-21T00:36:44Z,18:14:00,18:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2750F3162199:2024-06-22T00:38:13Z,16:15:00,16:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2750F3162199:2024-06-22T00:38:13Z,17:01:00,17:01:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2751F3162018:2024-06-22T00:38:13Z,18:25:00,18:25:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2751F3162018:2024-06-22T00:38:13Z,19:14:00,19:21:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2751F3162018:2024-06-22T00:38:13Z,19:41:00,19:43:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2751F3162018:2024-06-22T00:38:13Z,20:11:00,20:20:00,StopPoint:OCETGV INOUI-87172007,3,,0,0,
OCESN2751F3162018:2024-06-22T00:38:13Z,20:35:00,20:35:00,StopPoint:OCETGV INOUI-87172254,4,,1,0,
OCESN2752F3162017:2024-06-21T00:36:44Z,17:00:00,17:00:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2752F3162017:2024-06-21T00:36:44Z,17:47:00,17:47:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2752F3164818:2024-06-22T00:38:13Z,17:00:00,17:00:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2752F3164818:2024-06-22T00:38:13Z,17:49:00,17:49:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2754F3165312:2024-06-20T00:38:09Z,16:17:00,16:17:00,StopPoint:OCETGV INOUI-87172007,0,,0,1,
OCESN2754F3165312:2024-06-20T00:38:09Z,16:45:00,16:48:00,StopPoint:OCETGV INOUI-87172270,1,,0,0,
OCESN2754F3165312:2024-06-20T00:38:09Z,17:09:00,17:15:00,StopPoint:OCETGV INOUI-87171009,2,,0,0,
OCESN2754F3165312:2024-06-20T00:38:09Z,18:02:00,18:02:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2756F3161467:2024-06-20T00:38:09Z,18:57:00,18:57:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2756F3161467:2024-06-20T00:38:09Z,19:44:00,19:44:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2756F3336481:2024-06-21T00:36:44Z,18:45:00,18:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2756F3336481:2024-06-21T00:36:44Z,19:32:00,19:32:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2756F3336482:2024-06-21T00:36:44Z,18:45:00,18:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2756F3336482:2024-06-21T00:36:44Z,19:32:00,19:32:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2757F3162005:2024-06-20T00:38:09Z,20:28:00,20:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2757F3162005:2024-06-20T00:38:09Z,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2759F3159254:2024-06-22T00:38:13Z,20:58:00,20:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2759F3159254:2024-06-22T00:38:13Z,21:44:00,21:44:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2759F3164675:2024-06-21T00:36:44Z,21:04:00,21:04:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2759F3164675:2024-06-21T00:36:44Z,21:50:00,21:50:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2760F3165248:2024-06-22T00:38:13Z,19:15:00,19:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2760F3165248:2024-06-22T00:38:13Z,20:01:00,20:01:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2761F3086583:2024-04-16T00:31:58Z,21:44:00,21:44:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2761F3086583:2024-04-16T00:31:58Z,22:32:00,22:32:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2762F3279076:2024-06-21T00:36:44Z,19:45:00,19:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2762F3279076:2024-06-21T00:36:44Z,20:31:00,20:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2765F3162000:2024-06-20T00:38:09Z,21:28:00,21:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2765F3162000:2024-06-20T00:38:09Z,22:14:00,22:19:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2765F3162000:2024-06-20T00:38:09Z,22:39:00,22:42:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2765F3162000:2024-06-20T00:38:09Z,23:10:00,23:19:00,StopPoint:OCETGV INOUI-87172007,3,,0,0,
OCESN2765F3162000:2024-06-20T00:38:09Z,23:35:00,23:35:00,StopPoint:OCETGV INOUI-87172254,4,,1,0,
OCESN2766F3162636:2024-06-20T00:38:09Z,20:53:00,20:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2766F3162636:2024-06-20T00:38:09Z,21:07:00,21:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2766F3162636:2024-06-20T00:38:09Z,21:45:00,21:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2766F3162636:2024-06-20T00:38:09Z,22:09:00,22:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2766F3162636:2024-06-20T00:38:09Z,23:01:00,23:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2778F3335789:2024-06-22T00:38:13Z,06:10:00,06:10:00,StopPoint:OCETGV INOUI-87175042,0,,0,1,
OCESN2778F3335789:2024-06-22T00:38:13Z,06:33:00,06:36:00,StopPoint:OCETGV INOUI-87174276,1,,0,0,
OCESN2778F3335789:2024-06-22T00:38:13Z,06:52:00,06:55:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2778F3335789:2024-06-22T00:38:13Z,07:15:00,07:18:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN2778F3335789:2024-06-22T00:38:13Z,08:01:00,08:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2785F3161996:2024-06-22T00:38:13Z,19:28:00,19:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F3161996:2024-06-22T00:38:13Z,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F3161996:2024-06-22T00:38:13Z,20:32:00,20:35:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2785F3161996:2024-06-22T00:38:13Z,20:52:00,20:55:00,StopPoint:OCETGV INOUI-87174276,3,,0,0,
OCESN2785F3161996:2024-06-22T00:38:13Z,21:19:00,21:19:00,StopPoint:OCETGV INOUI-87175042,4,,1,0,
OCESN2785F3163258:2024-06-20T00:38:09Z,19:16:00,19:16:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F3163258:2024-06-20T00:38:09Z,19:58:00,20:05:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F3163258:2024-06-20T00:38:09Z,20:25:00,20:28:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2785F3163258:2024-06-20T00:38:09Z,20:45:00,20:48:00,StopPoint:OCETGV INOUI-87174276,3,,0,0,
OCESN2785F3163258:2024-06-20T00:38:09Z,21:12:00,21:12:00,StopPoint:OCETGV INOUI-87175042,4,,1,0,
OCESN2801F2549310:2024-04-16T00:31:58Z,07:27:00,07:27:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2801F2549310:2024-04-16T00:31:58Z,08:51:00,08:57:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2801F2549310:2024-04-16T00:31:58Z,09:16:00,09:16:00,StopPoint:OCETGV INOUI-87191007,2,,1,0,
OCESN2801F3089405:2024-04-16T00:31:58Z,07:27:00,07:27:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2801F3089405:2024-04-16T00:31:58Z,08:51:00,08:57:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2801F3089405:2024-04-16T00:31:58Z,09:16:00,09:16:00,StopPoint:OCETGV INOUI-87191007,2,,1,0,
OCESN2801F3166267:2024-06-22T00:38:13Z,07:27:00,07:27:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2801F3166267:2024-06-22T00:38:13Z,08:51:00,08:57:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2801F3166267:2024-06-22T00:38:13Z,09:16:00,09:20:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2801F3166267:2024-06-22T00:38:13Z,09:44:00,09:44:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2807F2573439:2024-04-16T00:31:58Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F2573439:2024-04-16T00:31:58Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F2573439:2024-04-16T00:31:58Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F2573439:2024-04-16T00:31:58Z,10:07:00,10:07:00,StopPoint:OCETGV INOUI-87191007,3,,1,0,
OCESN2807F3094327:2024-04-16T00:31:58Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F3094327:2024-04-16T00:31:58Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F3094327:2024-04-16T00:31:58Z,09:44:00,09:49:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F3094327:2024-04-16T00:31:58Z,10:07:00,10:07:00,StopPoint:OCETGV INOUI-87191007,3,,1,0,
OCESN2807F3266703:2024-06-26T00:35:36Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F3266703:2024-06-26T00:35:36Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F3266703:2024-06-26T00:35:36Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F3266703:2024-06-26T00:35:36Z,10:07:00,10:10:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
