trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN4655F3067155:2024-06-26T00:35:36Z,08:36:00,08:43:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4655F3067155:2024-06-26T00:35:36Z,09:27:00,09:30:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4655F3067155:2024-06-26T00:35:36Z,09:59:00,10:03:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4655F3067155:2024-06-26T00:35:36Z,10:15:00,10:18:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4655F3067155:2024-06-26T00:35:36Z,10:56:00,11:00:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4655F3067155:2024-06-26T00:35:36Z,11:25:00,11:28:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4655F3067155:2024-06-26T00:35:36Z,12:37:00,12:37:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4655F3088840:2024-06-26T00:35:36Z,06:28:00,06:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4655F3088840:2024-06-26T00:35:36Z,07:29:00,07:31:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4655F3088840:2024-06-26T00:35:36Z,08:07:00,08:09:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4655F3088840:2024-06-26T00:35:36Z,08:36:00,08:43:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4655F3088840:2024-06-26T00:35:36Z,09:27:00,09:30:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4655F3088840:2024-06-26T00:35:36Z,09:59:00,10:03:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4655F3088840:2024-06-26T00:35:36Z,10:15:00,10:18:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4655F3088840:2024-06-26T00:35:36Z,10:56:00,11:00:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4655F3088840:2024-06-26T00:35:36Z,11:25:00,11:28:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4655F3088840:2024-06-26T00:35:36Z,12:37:00,12:37:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4655F3138297:2024-06-26T00:35:36Z,06:28:00,06:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4655F3138297:2024-06-26T00:35:36Z,07:29:00,07:31:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4655F3138297:2024-06-26T00:35:36Z,08:07:00,08:09:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4655F3138297:2024-06-26T00:35:36Z,08:36:00,08:43:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4655F3138297:2024-06-26T00:35:36Z,09:27:00,09:30:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4655F3138297:2024-06-26T00:35:36Z,09:59:00,10:03:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4655F3138297:2024-06-26T00:35:36Z,10:15:00,10:18:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4655F3138297:2024-06-26T00:35:36Z,10:56:00,11:00:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4655F3138297:2024-06-26T00:35:36Z,11:24:00,11:27:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4655F3138297:2024-06-26T00:35:36Z,12:37:00,12:37:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4655F3295928:2024-06-26T00:35:36Z,06:28:00,06:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4655F3295928:2024-06-26T00:35:36Z,07:29:00,07:31:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4655F3295928:2024-06-26T00:35:36Z,08:07:00,08:09:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4655F3295928:2024-06-26T00:35:36Z,08:36:00,08:43:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4655F3295928:2024-06-26T00:35:36Z,09:27:00,09:30:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4655F3295928:2024-06-26T00:35:36Z,09:59:00,10:03:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4655F3295928:2024-06-26T00:35:36Z,10:15:00,10:18:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4655F3295928:2024-06-26T00:35:36Z,10:56:00,11:00:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4655F3295928:2024-06-26T00:35:36Z,11:24:00,11:27:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4655F3295928:2024-06-26T00:35:36Z,12:37:00,12:37:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4657F3063601:2024-06-26T00:35:36Z,08:28:00,08:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4657F3063601:2024-06-26T00:35:36Z,09:04:00,09:06:00,StopPoint:OCEINTERCITES-87586545,1,,0,0,
OCESN4657F3063601:2024-06-26T00:35:36Z,10:08:00,10:10:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4657F3063601:2024-06-26T00:35:36Z,10:38:00,10:43:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4657F3063601:2024-06-26T00:35:36Z,11:28:00,11:31:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4657F3063601:2024-06-26T00:35:36Z,12:00:00,12:04:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4657F3063601:2024-06-26T00:35:36Z,12:37:00,12:39:00,StopPoint:OCEINTERCITES-87773200,6,,0,0,
OCESN4657F3063601:2024-06-26T00:35:36Z,12:56:00,13:00:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4657F3063601:2024-06-26T00:35:36Z,13:24:00,13:27:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4657F3063601:2024-06-26T00:35:36Z,13:48:00,13:50:00,StopPoint:OCEINTERCITES-87753657,9,,0,0,
OCESN4657F3063601:2024-06-26T00:35:36Z,14:38:00,14:38:00,StopPoint:OCEINTERCITES-87751008,10,,1,0,
OCESN4657F3067278:2024-06-26T00:35:36Z,08:13:00,08:13:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4657F3067278:2024-06-26T00:35:36Z,08:51:00,08:53:00,StopPoint:OCEINTERCITES-87586545,1,,0,0,
OCESN4657F3067278:2024-06-26T00:35:36Z,09:57:00,09:59:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4657F3067278:2024-06-26T00:35:36Z,10:33:00,10:43:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4657F3067278:2024-06-26T00:35:36Z,11:27:00,11:30:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4657F3067278:2024-06-26T00:35:36Z,11:59:00,12:03:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4657F3067278:2024-06-26T00:35:36Z,12:36:00,12:38:00,StopPoint:OCEINTERCITES-87773200,6,,0,0,
OCESN4657F3067278:2024-06-26T00:35:36Z,12:56:00,13:00:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4657F3067278:2024-06-26T00:35:36Z,13:24:00,13:27:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4657F3067278:2024-06-26T00:35:36Z,13:48:00,13:50:00,StopPoint:OCEINTERCITES-87753657,9,,0,0,
OCESN4657F3067278:2024-06-26T00:35:36Z,14:38:00,14:38:00,StopPoint:OCEINTERCITES-87751008,10,,1,0,
OCESN4657F3067539:2024-06-26T00:35:36Z,08:11:00,08:11:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4657F3067539:2024-06-26T00:35:36Z,08:49:00,08:51:00,StopPoint:OCEINTERCITES-87586545,1,,0,0,
OCESN4657F3067539:2024-06-26T00:35:36Z,09:53:00,09:55:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4657F3067539:2024-06-26T00:35:36Z,10:29:00,10:43:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4657F3067539:2024-06-26T00:35:36Z,11:27:00,11:30:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4657F3067539:2024-06-26T00:35:36Z,11:59:00,12:03:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4657F3067539:2024-06-26T00:35:36Z,12:36:00,12:38:00,StopPoint:OCEINTERCITES-87773200,6,,0,0,
OCESN4657F3067539:2024-06-26T00:35:36Z,12:56:00,13:00:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4657F3067539:2024-06-26T00:35:36Z,13:24:00,13:27:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4657F3067539:2024-06-26T00:35:36Z,13:48:00,13:50:00,StopPoint:OCEINTERCITES-87753657,9,,0,0,
OCESN4657F3067539:2024-06-26T00:35:36Z,14:38:00,14:38:00,StopPoint:OCEINTERCITES-87751008,10,,1,0,
OCESN4657F3088822:2024-06-26T00:35:36Z,08:28:00,08:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4657F3088822:2024-06-26T00:35:36Z,09:04:00,09:06:00,StopPoint:OCEINTERCITES-87586545,1,,0,0,
OCESN4657F3088822:2024-06-26T00:35:36Z,10:08:00,10:10:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4657F3088822:2024-06-26T00:35:36Z,10:38:00,10:43:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4657F3088822:2024-06-26T00:35:36Z,11:28:00,11:31:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4657F3088822:2024-06-26T00:35:36Z,12:00:00,12:04:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4657F3088822:2024-06-26T00:35:36Z,12:36:00,12:38:00,StopPoint:OCEINTERCITES-87773200,6,,0,0,
OCESN4657F3088822:2024-06-26T00:35:36Z,12:56:00,13:00:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4657F3088822:2024-06-26T00:35:36Z,13:24:00,13:27:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4657F3088822:2024-06-26T00:35:36Z,13:49:00,13:50:00,StopPoint:OCEINTERCITES-87753657,9,,0,0,
OCESN4657F3088822:2024-06-26T00:35:36Z,14:38:00,14:38:00,StopPoint:OCEINTERCITES-87751008,10,,1,0,
OCESN4657F3088823:2024-06-26T00:35:36Z,08:28:00,08:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4657F3088823:2024-06-26T00:35:36Z,09:04:00,09:06:00,StopPoint:OCEINTERCITES-87586545,1,,0,0,
OCESN4657F3088823:2024-06-26T00:35:36Z,10:08:00,10:10:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4657F3088823:2024-06-26T00:35:36Z,10:38:00,10:43:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4657F3088823:2024-06-26T00:35:36Z,11:28:00,11:31:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4657F3088823:2024-06-26T00:35:36Z,12:00:00,12:04:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4657F3088823:2024-06-26T00:35:36Z,12:36:00,12:38:00,StopPoint:OCEINTERCITES-87773200,6,,0,0,
OCESN4657F3088823:2024-06-26T00:35:36Z,12:56:00,13:00:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4657F3088823:2024-06-26T00:35:36Z,13:24:00,13:27:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4657F3088823:2024-06-26T00:35:36Z,13:49:00,13:50:00,StopPoint:OCEINTERCITES-87753657,9,,0,0,
OCESN4657F3088823:2024-06-26T00:35:36Z,14:38:00,14:38:00,StopPoint:OCEINTERCITES-87751008,10,,1,0,
OCESN4657F3133125:2024-06-26T00:35:36Z,08:28:00,08:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4657F3133125:2024-06-26T00:35:36Z,09:04:00,09:06:00,StopPoint:OCEINTERCITES-87586545,1,,0,0,
OCESN4657F3133125:2024-06-26T00:35:36Z,10:08:00,10:10:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4657F3133125:2024-06-26T00:35:36Z,10:38:00,10:43:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4657F3133125:2024-06-26T00:35:36Z,11:28:00,11:31:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4657F3133125:2024-06-26T00:35:36Z,12:00:00,12:04:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4657F3133125:2024-06-26T00:35:36Z,12:37:00,12:39:00,StopPoint:OCEINTERCITES-87773200,6,,0,0,
OCESN4657F3133125:2024-06-26T00:35:36Z,12:56:00,13:00:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4657F3133125:2024-06-26T00:35:36Z,13:24:00,13:27:00,StopPoint:OCEINTERCITES-87775007,8,,1,1,
OCESN4657F3133125:2024-06-26T00:35:36Z,13:48:00,13:50:00,StopPoint:OCEINTERCITES-87753657,9,,0,0,
OCESN4657F3133125:2024-06-26T00:35:36Z,14:38:00,14:38:00,StopPoint:OCEINTERCITES-87751008,10,,1,0,
OCESN4659F3049026:2024-06-26T00:35:36Z,10:11:00,10:11:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4659F3049026:2024-06-26T00:35:36Z,11:16:00,11:18:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4659F3049026:2024-06-26T00:35:36Z,11:54:00,11:56:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4659F3049026:2024-06-26T00:35:36Z,12:29:00,12:34:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4659F3049026:2024-06-26T00:35:36Z,13:19:00,13:22:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4659F3049026:2024-06-26T00:35:36Z,13:51:00,13:55:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4659F3049026:2024-06-26T00:35:36Z,14:15:00,14:18:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4659F3049026:2024-06-26T00:35:36Z,14:57:00,15:01:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4659F3049026:2024-06-26T00:35:36Z,15:25:00,15:28:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4659F3049026:2024-06-26T00:35:36Z,16:38:00,16:38:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4659F3088816:2024-06-26T00:35:36Z,10:28:00,10:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4659F3088816:2024-06-26T00:35:36Z,11:29:00,11:31:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4659F3088816:2024-06-26T00:35:36Z,12:07:00,12:09:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4659F3088816:2024-06-26T00:35:36Z,12:36:00,12:41:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4659F3088816:2024-06-26T00:35:36Z,13:25:00,13:28:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4659F3088816:2024-06-26T00:35:36Z,13:58:00,14:02:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4659F3088816:2024-06-26T00:35:36Z,14:15:00,14:18:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4659F3088816:2024-06-26T00:35:36Z,14:57:00,15:01:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4659F3088816:2024-06-26T00:35:36Z,15:25:00,15:28:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4659F3088816:2024-06-26T00:35:36Z,16:38:00,16:38:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4659F3088817:2024-06-26T00:35:36Z,10:28:00,10:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4659F3088817:2024-06-26T00:35:36Z,11:29:00,11:31:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4659F3088817:2024-06-26T00:35:36Z,12:07:00,12:09:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4659F3088817:2024-06-26T00:35:36Z,12:36:00,12:41:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4659F3088817:2024-06-26T00:35:36Z,13:25:00,13:28:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4659F3088817:2024-06-26T00:35:36Z,13:58:00,14:02:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4659F3088817:2024-06-26T00:35:36Z,14:15:00,14:18:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4659F3088817:2024-06-26T00:35:36Z,14:57:00,15:01:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4659F3088817:2024-06-26T00:35:36Z,15:25:00,15:28:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4659F3088817:2024-06-26T00:35:36Z,16:38:00,16:38:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4659F3088818:2024-06-26T00:35:36Z,10:28:00,10:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4659F3088818:2024-06-26T00:35:36Z,11:29:00,11:31:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4659F3088818:2024-06-26T00:35:36Z,12:07:00,12:09:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4659F3088818:2024-06-26T00:35:36Z,12:36:00,12:41:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4659F3088818:2024-06-26T00:35:36Z,13:25:00,13:28:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4659F3088818:2024-06-26T00:35:36Z,13:58:00,14:02:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4659F3088818:2024-06-26T00:35:36Z,14:15:00,14:18:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4659F3088818:2024-06-26T00:35:36Z,14:57:00,15:01:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4659F3088818:2024-06-26T00:35:36Z,15:25:00,15:28:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4659F3088818:2024-06-26T00:35:36Z,16:38:00,16:38:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4659F3088819:2024-06-26T00:35:36Z,10:28:00,10:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4659F3088819:2024-06-26T00:35:36Z,11:29:00,11:31:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4659F3088819:2024-06-26T00:35:36Z,12:07:00,12:09:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4659F3088819:2024-06-26T00:35:36Z,12:36:00,12:41:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4659F3088819:2024-06-26T00:35:36Z,13:25:00,13:28:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4659F3088819:2024-06-26T00:35:36Z,13:58:00,14:02:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4659F3088819:2024-06-26T00:35:36Z,14:15:00,14:18:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4659F3088819:2024-06-26T00:35:36Z,14:57:00,15:01:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4659F3088819:2024-06-26T00:35:36Z,15:25:00,15:28:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4659F3088819:2024-06-26T00:35:36Z,16:38:00,16:38:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4659F3106798:2024-06-26T00:35:36Z,10:11:00,10:11:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4659F3106798:2024-06-26T00:35:36Z,11:16:00,11:18:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4659F3106798:2024-06-26T00:35:36Z,11:54:00,11:56:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4659F3106798:2024-06-26T00:35:36Z,12:29:00,12:34:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4659F3106798:2024-06-26T00:35:36Z,13:19:00,13:22:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4659F3106798:2024-06-26T00:35:36Z,13:51:00,13:55:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4659F3106798:2024-06-26T00:35:36Z,14:15:00,14:18:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4659F3106798:2024-06-26T00:35:36Z,14:57:00,15:01:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4659F3106798:2024-06-26T00:35:36Z,15:25:00,15:28:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4659F3106798:2024-06-26T00:35:36Z,16:38:00,16:38:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4659F3154630:2024-06-26T00:35:36Z,10:28:00,10:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4659F3154630:2024-06-26T00:35:36Z,11:29:00,11:31:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4659F3154630:2024-06-26T00:35:36Z,12:07:00,12:09:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4659F3154630:2024-06-26T00:35:36Z,12:36:00,12:41:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4659F3154630:2024-06-26T00:35:36Z,13:27:00,13:30:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4659F3154630:2024-06-26T00:35:36Z,13:59:00,14:03:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4659F3154630:2024-06-26T00:35:36Z,14:16:00,14:19:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4659F3154630:2024-06-26T00:35:36Z,14:57:00,15:01:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4659F3154630:2024-06-26T00:35:36Z,15:25:00,15:28:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4659F3154630:2024-06-26T00:35:36Z,16:38:00,16:38:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4659F3154633:2024-06-26T00:35:36Z,10:28:00,10:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4659F3154633:2024-06-26T00:35:36Z,11:29:00,11:31:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4659F3154633:2024-06-26T00:35:36Z,12:07:00,12:09:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4659F3154633:2024-06-26T00:35:36Z,12:36:00,12:41:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4659F3154633:2024-06-26T00:35:36Z,13:27:00,13:30:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4659F3154633:2024-06-26T00:35:36Z,13:59:00,14:03:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4659F3154633:2024-06-26T00:35:36Z,14:16:00,14:19:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4659F3154633:2024-06-26T00:35:36Z,14:57:00,15:01:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4659F3154633:2024-06-26T00:35:36Z,15:25:00,15:28:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4659F3154633:2024-06-26T00:35:36Z,16:38:00,16:38:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4659F3154634:2024-06-26T00:35:36Z,10:28:00,10:28:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4659F3154634:2024-06-26T00:35:36Z,11:29:00,11:31:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4659F3154634:2024-06-26T00:35:36Z,12:07:00,12:09:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4659F3154634:2024-06-26T00:35:36Z,12:36:00,12:41:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4659F3154634:2024-06-26T00:35:36Z,13:27:00,13:30:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4659F3154634:2024-06-26T00:35:36Z,13:59:00,14:03:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4659F3154634:2024-06-26T00:35:36Z,14:16:00,14:19:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4659F3154634:2024-06-26T00:35:36Z,14:57:00,15:01:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4659F3154634:2024-06-26T00:35:36Z,15:25:00,15:28:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4659F3154634:2024-06-26T00:35:36Z,16:38:00,16:38:00,StopPoint:OCEINTERCITES-87751008,9,,1,0,
OCESN4661F3062744:2024-06-26T00:35:36Z,12:20:00,12:20:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4661F3062744:2024-06-26T00:35:36Z,13:24:00,13:26:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4661F3062744:2024-06-26T00:35:36Z,14:01:00,14:03:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4661F3062744:2024-06-26T00:35:36Z,14:36:00,14:43:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4661F3062744:2024-06-26T00:35:36Z,15:28:00,15:30:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4661F3062744:2024-06-26T00:35:36Z,15:59:00,16:02:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4661F3062744:2024-06-26T00:35:36Z,16:15:00,16:17:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
OCESN4661F3062744:2024-06-26T00:35:36Z,16:55:00,16:58:00,StopPoint:OCEINTERCITES-87773002,7,,0,0,
OCESN4661F3062744:2024-06-26T00:35:36Z,17:22:00,17:25:00,StopPoint:OCEINTERCITES-87775007,8,,0,0,
OCESN4661F3062744:2024-06-26T00:35:36Z,17:46:00,17:48:00,StopPoint:OCEINTERCITES-87753657,9,,0,0,
OCESN4661F3062744:2024-06-26T00:35:36Z,18:36:00,18:36:00,StopPoint:OCEINTERCITES-87751008,10,,1,0,
OCESN4661F3062745:2024-06-26T00:35:36Z,12:20:00,12:20:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN4661F3062745:2024-06-26T00:35:36Z,13:24:00,13:26:00,StopPoint:OCEINTERCITES-87586008,1,,0,0,
OCESN4661F3062745:2024-06-26T00:35:36Z,14:01:00,14:03:00,StopPoint:OCEINTERCITES-87611244,2,,0,0,
OCESN4661F3062745:2024-06-26T00:35:36Z,14:36:00,14:43:00,StopPoint:OCEINTERCITES-87611004,3,,0,0,
OCESN4661F3062745:2024-06-26T00:35:36Z,15:28:00,15:30:00,StopPoint:OCEINTERCITES-87615286,4,,0,0,
OCESN4661F3062745:2024-06-26T00:35:36Z,15:59:00,16:02:00,StopPoint:OCEINTERCITES-87781104,5,,0,0,
OCESN4661F3062745:2024-06-26T00:35:36Z,16:15:00,16:17:00,StopPoint:OCEINTERCITES-87781005,6,,0,0,
