service_id,date,exception_type
761-13-0930012025-BDX#LOR,20250109,2
761-13-0930122024-BDX#LOR,20241204,2
761-13-0930122024-BDX#LOR,20241205,2
761-13-0930122024-BDX#LOR,20241211,2
761-13-0930122024-BDX#LOR,20241212,2
761-13-0930122024-BDX#LOR,20241218,2
761-4-0600102024-LOR#BDX,20241008,2
761-4-0600102024-LOR#BDX,20241009,2
761-4-0600102024-LOR#BDX,20241015,2
761-4-0600102024-LOR#BDX,20241016,2
761-4-0700012025-LOR#BDX,20250108,2
761-4-0700122024-LOR#BDX,20241203,2
761-4-0700122024-LOR#BDX,20241204,2
761-4-0700122024-LOR#BDX,20241210,2
761-4-0700122024-LOR#BDX,20241211,2
761-4-0700122024-LOR#BDX,20241217,2
762-101-0555082024-PQB#ETR,20240815,2
762-101-0555102024-PQB#ETR,20241007,2
762-101-0555102024-PQB#ETR,20241008,2
762-101-0555102024-PQB#ETR,20241009,2
762-101-0555102024-PQB#ETR,20241010,2
762-101-0555102024-PQB#ETR,20241014,2
762-101-0555102024-PQB#ETR,20241015,2
762-101-0555102024-PQB#ETR,20241016,2
762-101-0555102024-PQB#ETR,20241017,2
762-101-0655012025-PQB#ETR,20250108,2
762-101-0655012025-PQB#ETR,20250109,2
762-101-0655112024-PQB#ETR,20241104,2
762-101-0655112024-PQB#ETR,20241118,2
762-101-0655112024-PQB#ETR,20241125,2
762-101-0655122024-PQB#ETR,20241202,2
762-101-0655122024-PQB#ETR,20241203,2
762-101-0655122024-PQB#ETR,20241204,2
762-101-0655122024-PQB#ETR,20241205,2
762-101-0655122024-PQB#ETR,20241209,2
762-101-0655122024-PQB#ETR,20241210,2
762-101-0655122024-PQB#ETR,20241211,2
762-101-0655122024-PQB#ETR,20241212,2
762-101-0655122024-PQB#ETR,20241216,2
762-101-0655122024-PQB#ETR,20241217,2
762-101-0655122024-PQB#ETR,20241218,2
762-101-0655122024-PQB#ETR,20241219,2
762-1-0555082024-PQB#ETR,20240822,2
762-1-0555082024-PQB#ETR,20240829,2
762-1-0555092024-PQB#ETR,20240908,2
762-1-0555092024-PQB#ETR,20240915,2
762-1-0555092024-PQB#ETR,20240922,2
762-2-1420012025-ETR#PLD,20250108,2
762-2-1420112024-ETR#PLD,20241104,2
762-2-1420112024-ETR#PLD,20241118,2
762-2-1420112024-ETR#PLD,20241125,2
762-2-1420122024-ETR#PLD,20241204,2
762-2-1420122024-ETR#PLD,20241211,2
762-2-1420122024-ETR#PLD,20241218,2
768-5-0425102024-SSD#NIT,20241008,2
768-5-0425102024-SSD#NIT,20241009,2
768-5-0425102024-SSD#NIT,20241015,2
768-5-0425102024-SSD#NIT,20241016,2
768-5-0525012025-SSD#NIT,20250108,2
768-5-0525122024-SSD#NIT,20241203,2
768-5-0525122024-SSD#NIT,20241204,2
768-5-0525122024-SSD#NIT,20241210,2
768-5-0525122024-SSD#NIT,20241211,2
768-5-0525122024-SSD#NIT,20241217,2
768-5-0525122024-SSD#NIT,20241218,2
768-6-0710102024-NIT#SSD,20241002,2
768-6-0710102024-NIT#SSD,20241003,2
768-6-0710102024-NIT#SSD,20241009,2
768-6-0710102024-NIT#SSD,20241010,2
768-6-0710102024-NIT#SSD,20241016,2
768-6-0710102024-NIT#SSD,20241017,2
768-6-0810012025-NIT#SSD,20250108,2
768-6-0810012025-NIT#SSD,20250109,2
768-6-0810122024-NIT#SSD,20241204,2
768-6-0810122024-NIT#SSD,20241205,2
768-6-0810122024-NIT#SSD,20241211,2
768-6-0810122024-NIT#SSD,20241212,2
768-6-0810122024-NIT#SSD,20241218,2
768-6-0810122024-NIT#SSD,20241219,2
769-1-0530102024-MAA#DIJ,20241007,2
769-1-0530102024-MAA#DIJ,20241008,2
769-1-0530102024-MAA#DIJ,20241009,2
769-1-0530102024-MAA#DIJ,20241014,2
769-1-0530102024-MAA#DIJ,20241015,2
769-1-0530102024-MAA#DIJ,20241016,2
769-1-0630012025-MAA#DIJ,20250108,2
769-1-0630112024-MAA#DIJ,20241104,2
769-1-0630112024-MAA#DIJ,20241118,2
769-1-0630112024-MAA#DIJ,20241125,2
769-1-0630122024-MAA#DIJ,20241202,2
769-1-0630122024-MAA#DIJ,20241203,2
769-1-0630122024-MAA#DIJ,20241204,2
769-1-0630122024-MAA#DIJ,20241209,2
769-1-0630122024-MAA#DIJ,20241210,2
769-1-0630122024-MAA#DIJ,20241211,2
769-1-0630122024-MAA#DIJ,20241216,2
769-1-0630122024-MAA#DIJ,20241217,2
769-1-0630122024-MAA#DIJ,20241218,2
769-4-0815102024-DIJ#MAA,20241008,2
769-4-0815102024-DIJ#MAA,20241009,2
769-4-0815102024-DIJ#MAA,20241010,2
769-4-0815102024-DIJ#MAA,20241015,2
769-4-0815102024-DIJ#MAA,20241016,2
769-4-0815102024-DIJ#MAA,20241017,2
769-4-0915012025-DIJ#MAA,20250108,2
769-4-0915012025-DIJ#MAA,20250109,2
769-4-0915112024-DIJ#MAA,20241105,2
769-4-0915112024-DIJ#MAA,20241119,2
769-4-0915112024-DIJ#MAA,20241126,2
769-4-0915122024-DIJ#MAA,20241203,2
769-4-0915122024-DIJ#MAA,20241204,2
769-4-0915122024-DIJ#MAA,20241205,2
769-4-0915122024-DIJ#MAA,20241210,2
769-4-0915122024-DIJ#MAA,20241211,2
769-4-0915122024-DIJ#MAA,20241212,2
769-4-0915122024-DIJ#MAA,20241217,2
769-4-0915122024-DIJ#MAA,20241218,2
769-4-0915122024-DIJ#MAA,20241219,2
772-103-0450082024-PPL#SAMO,20240815,2
772-103-0815112024-PPL#SAMO,20241104,2
772-103-0815112024-PPL#SAMO,20241118,2
772-104-1500112024-SAMO#PPL,20241104,2
772-104-1500112024-SAMO#PPL,20241118,2
772-104-1600112024-CAE#PQB,20241111,2
772-3-0500082024-PLD#SAMO,20240808,2
772-3-0500082024-PLD#SAMO,20240822,2
772-3-0500082024-PLD#SAMO,20240829,2
772-3-1115112024-PQB#CAE,20241111,2
773-1-1300082024-TRS#PDS,20240810,2
774-2-0855102024-CAE#PQB,20241008,2
774-2-0855102024-CAE#PQB,20241009,2
774-2-0855102024-CAE#PQB,20241015,2
774-2-0855102024-CAE#PQB,20241016,2
774-2-0955012025-CAE#PQB,20250108,2
774-2-0955012025-CAE#PQB,20250109,2
774-2-0955112024-CAE#PQB,20241105,2
774-2-0955112024-CAE#PQB,20241119,2
774-2-0955112024-CAE#PQB,20241126,2
774-2-0955122024-CAE#PQB,20241203,2
774-2-0955122024-CAE#PQB,20241204,2
774-2-0955122024-CAE#PQB,20241210,2
774-2-0955122024-CAE#PQB,20241211,2
774-2-0955122024-CAE#PQB,20241217,2
774-2-0955122024-CAE#PQB,20241218,2
774-4-1305102024-PQB#NAN,20241008,2
774-4-1305102024-PQB#NAN,20241009,2
774-4-1305102024-PQB#NAN,20241015,2
774-4-1305102024-PQB#NAN,20241016,2
774-4-1405012025-PQB#NAN,20250108,2
774-4-1405012025-PQB#NAN,20250109,2
774-4-1405112024-PQB#NAN,20241105,2
774-4-1405112024-PQB#NAN,20241119,2
774-4-1405112024-PQB#NAN,20241126,2
774-4-1405122024-PQB#NAN,20241203,2
774-4-1405122024-PQB#NAN,20241204,2
774-4-1405122024-PQB#NAN,20241210,2
774-4-1405122024-PQB#NAN,20241211,2
774-4-1405122024-PQB#NAN,20241217,2
774-4-1405122024-PQB#NAN,20241218,2
774-5-0830102024-NAN#PQB,20241007,2
774-5-0830102024-NAN#PQB,20241008,2
774-5-0830102024-NAN#PQB,20241014,2
774-5-0830102024-NAN#PQB,20241015,2
774-5-0930012025-NAN#PQB,20250108,2
774-5-0930112024-NAN#PQB,20241104,2
774-5-0930112024-NAN#PQB,20241118,2
774-5-0930112024-NAN#PQB,20241125,2
774-5-0930122024-NAN#PQB,20241202,2
774-5-0930122024-NAN#PQB,20241203,2
774-5-0930122024-NAN#PQB,20241209,2
774-5-0930122024-NAN#PQB,20241210,2
774-5-0930122024-NAN#PQB,20241216,2
774-5-0930122024-NAN#PQB,20241217,2
774-7-1445102024-PQB#CAE,20241007,2
774-7-1445102024-PQB#CAE,20241008,2
774-7-1445102024-PQB#CAE,20241014,2
774-7-1445102024-PQB#CAE,20241015,2
774-7-1545012025-PQB#CAE,20250108,2
774-7-1545112024-PQB#CAE,20241104,2
774-7-1545112024-PQB#CAE,20241118,2
774-7-1545112024-PQB#CAE,20241125,2
774-7-1545122024-PQB#CAE,20241202,2
774-7-1545122024-PQB#CAE,20241203,2
774-7-1545122024-PQB#CAE,20241209,2
774-7-1545122024-PQB#CAE,20241210,2
774-7-1545122024-PQB#CAE,20241216,2
774-7-1545122024-PQB#CAE,20241217,2
778-1-0510102024-NIT#MAA,20241010,2
778-1-0510102024-NIT#MAA,20241017,2
778-1-0610012025-NIT#MAA,20250108,2
778-1-0610012025-NIT#MAA,20250109,2
778-1-0610122024-NIT#MAA,20241203,2
778-1-0610122024-NIT#MAA,20241204,2
778-1-0610122024-NIT#MAA,20241205,2
778-1-0610122024-NIT#MAA,20241210,2
778-1-0610122024-NIT#MAA,20241211,2
778-1-0610122024-NIT#MAA,20241212,2
778-1-0610122024-NIT#MAA,20241217,2
778-1-0610122024-NIT#MAA,20241218,2
778-1-0610122024-NIT#MAA,20241219,2
778-2-0510102024-MAA#NIT,20241010,2
778-2-0510102024-MAA#NIT,20241017,2
778-2-0610012025-MAA#NIT,20250108,2
778-2-0610012025-MAA#NIT,20250109,2
778-2-0610122024-MAA#NIT,20241203,2
778-2-0610122024-MAA#NIT,20241204,2
778-2-0610122024-MAA#NIT,20241205,2
778-2-0610122024-MAA#NIT,20241210,2
778-2-0610122024-MAA#NIT,20241211,2
778-2-0610122024-MAA#NIT,20241212,2
778-2-0610122024-MAA#NIT,20241217,2
778-2-0610122024-MAA#NIT,20241218,2
778-2-0610122024-MAA#NIT,20241219,2
778-3-1000112024-NIT#MAA,20241104,2
778-3-1000112024-NIT#MAA,20241118,2
778-3-1000112024-NIT#MAA,20241125,2
778-4-1010102024-MAA#NIT,20241010,2
778-4-1010102024-MAA#NIT,20241017,2
778-4-1110012025-MAA#NIT,20250108,2
778-4-1110012025-MAA#NIT,20250109,2
778-4-1110122024-MAA#NIT,20241203,2
778-4-1110122024-MAA#NIT,20241204,2
778-4-1110122024-MAA#NIT,20241205,2
778-4-1110122024-MAA#NIT,20241210,2
778-4-1110122024-MAA#NIT,20241211,2
778-4-1110122024-MAA#NIT,20241212,2
778-4-1110122024-MAA#NIT,20241217,2
778-4-1110122024-MAA#NIT,20241218,2
778-4-1110122024-MAA#NIT,20241219,2
778-5-0900102024-NIT#MAA,20241010,2
778-5-0900102024-NIT#MAA,20241017,2
778-5-1000012025-NIT#MAA,20250108,2
778-5-1000012025-NIT#MAA,20250109,2
778-5-1000112024-NIT#MAA,20241111,2
778-5-1000122024-NIT#MAA,20241203,2
778-5-1000122024-NIT#MAA,20241204,2
778-5-1000122024-NIT#MAA,20241205,2
778-5-1000122024-NIT#MAA,20241210,2
778-5-1000122024-NIT#MAA,20241211,2
778-5-1000122024-NIT#MAA,20241212,2
778-5-1000122024-NIT#MAA,20241217,2
778-5-1000122024-NIT#MAA,20241218,2
778-5-1000122024-NIT#MAA,20241219,2
778-6-1310112024-MAA#NIT,20241104,2
778-6-1310112024-MAA#NIT,20241118,2
778-6-1310112024-MAA#NIT,20241125,2
778-7-1715112024-NIT#MAA,20241104,2
778-7-1715112024-NIT#MAA,20241118,2
778-7-1715112024-NIT#MAA,20241125,2
782-1-1305112024-BZA#LIL,20241111,2
782-1-1305122024-BZA#LIL,20241224,2
782-1-1305122024-BZA#LIL,20241225,2
782-2-0930112024-LIL#BZA,20241111,2
782-2-0930122024-LIL#BZA,20241224,2
782-2-0930122024-LIL#BZA,20241225,2
782-4-0930012025-LIL#BNO,20250108,2
782-4-0930112024-LIL#BNO,20241104,2
782-4-0930112024-LIL#BNO,20241118,2
782-4-0930112024-LIL#BNO,20241125,2
782-4-0930122024-LIL#BNO,20241203,2
782-4-0930122024-LIL#BNO,20241204,2
782-4-0930122024-LIL#BNO,20241210,2
782-4-0930122024-LIL#BNO,20241211,2
782-4-0930122024-LIL#BNO,20241217,2
782-4-0930122024-LIL#BNO,20241218,2
782-5-1155012025-BNO#LIL,20250108,2
782-5-1155112024-BNO#LIL,20241104,2
782-5-1155112024-BNO#LIL,20241118,2
782-5-1155112024-BNO#LIL,20241125,2
782-5-1155122024-BNO#LIL,20241203,2
782-5-1155122024-BNO#LIL,20241204,2
782-5-1155122024-BNO#LIL,20241210,2
782-5-1155122024-BNO#LIL,20241211,2
782-5-1155122024-BNO#LIL,20241217,2
782-5-1155122024-BNO#LIL,20241218,2
782-6-1520012025-LIL#BNO,20250108,2
782-6-1520112024-LIL#BNO,20241104,2
782-6-1520112024-LIL#BNO,20241118,2
782-6-1520112024-LIL#BNO,20241125,2
782-6-1520122024-LIL#BNO,20241203,2
782-6-1520122024-LIL#BNO,20241204,2
782-6-1520122024-LIL#BNO,20241210,2
782-6-1520122024-LIL#BNO,20241211,2
782-6-1520122024-LIL#BNO,20241217,2
782-6-1520122024-LIL#BNO,20241218,2
782-7-1750012025-BNO#LIL,20250108,2
782-7-1750112024-BNO#LIL,20241104,2
782-7-1750112024-BNO#LIL,20241118,2
782-7-1750112024-BNO#LIL,20241125,2
782-7-1750122024-BNO#LIL,20241203,2
782-7-1750122024-BNO#LIL,20241204,2
782-7-1750122024-BNO#LIL,20241210,2
782-7-1750122024-BNO#LIL,20241211,2
782-7-1750122024-BNO#LIL,20241217,2
782-7-1750122024-BNO#LIL,20241218,2
783-1-0700012025-PGA#PQB,20250108,2
783-1-0700012025-PGA#PQB,20250109,2
783-1-0700122024-PGA#PQB,20241202,2
783-1-0700122024-PGA#PQB,20241203,2
783-1-0700122024-PGA#PQB,20241209,2
783-1-0700122024-PGA#PQB,20241210,2
783-2-1825082024-PDS#PGA,20240810,2
783-2-1930012025-PQB#PGA,20250109,2
783-2-1930012025-PQB#PGA,20250110,2
783-2-1930122024-PQB#PGA,20241203,2
783-2-1930122024-PQB#PGA,20241204,2
783-2-1930122024-PQB#PGA,20241210,2
783-2-1930122024-PQB#PGA,20241211,2
787-1-1215102024-CLF#SXP,20241007,2
787-1-1215102024-CLF#SXP,20241008,2
787-1-1215102024-CLF#SXP,20241009,2
787-1-1215102024-CLF#SXP,20241014,2
787-1-1215102024-CLF#SXP,20241015,2
787-1-1215102024-CLF#SXP,20241016,2
787-1-1315012025-CLF#SXP,20250108,2
787-1-1315112024-CLF#SXP,20241104,2
787-1-1315112024-CLF#SXP,20241118,2
787-1-1315112024-CLF#SXP,20241125,2
787-1-1315122024-CLF#SXP,20241202,2
787-1-1315122024-CLF#SXP,20241203,2
787-1-1315122024-CLF#SXP,20241204,2
787-1-1315122024-CLF#SXP,20241209,2
787-1-1315122024-CLF#SXP,20241210,2
787-1-1315122024-CLF#SXP,20241211,2
787-1-1315122024-CLF#SXP,20241216,2
787-1-1315122024-CLF#SXP,20241217,2
787-1-1315122024-CLF#SXP,20241218,2
787-4-1850102024-SXP#CLF,20241007,2
787-4-1850102024-SXP#CLF,20241008,2
787-4-1850102024-SXP#CLF,20241009,2
787-4-1850102024-SXP#CLF,20241014,2
787-4-1850102024-SXP#CLF,20241015,2
787-4-1850102024-SXP#CLF,20241016,2
787-4-1950012025-SXP#CLF,20250108,2
787-4-1950112024-SXP#CLF,20241104,2
787-4-1950112024-SXP#CLF,20241118,2
787-4-1950112024-SXP#CLF,20241125,2
787-4-1950122024-SXP#CLF,20241202,2
787-4-1950122024-SXP#CLF,20241203,2
787-4-1950122024-SXP#CLF,20241204,2
787-4-1950122024-SXP#CLF,20241209,2
787-4-1950122024-SXP#CLF,20241210,2
787-4-1950122024-SXP#CLF,20241211,2
787-4-1950122024-SXP#CLF,20241216,2
787-4-1950122024-SXP#CLF,20241217,2
787-4-1950122024-SXP#CLF,20241218,2
788-3-1405012025-BAC#LYO,20250108,2
788-3-1405122024-BAC#LYO,20241202,2
788-3-1405122024-BAC#LYO,20241203,2
788-3-1405122024-BAC#LYO,20241204,2
788-3-1405122024-BAC#LYO,20241209,2
788-3-1405122024-BAC#LYO,20241210,2
788-3-1405122024-BAC#LYO,20241211,2
788-4-1300012025-LYO#BAC,20250108,2
788-4-1300012025-LYO#BAC,20250109,2
788-4-1300122024-LYO#BAC,20241203,2
788-4-1300122024-LYO#BAC,20241204,2
788-4-1300122024-LYO#BAC,20241205,2
788-4-1300122024-LYO#BAC,20241210,2
788-4-1300122024-LYO#BAC,20241211,2
788-4-1300122024-LYO#BAC,20241212,2
788-5-0950122024-BAC#LYO,20241202,2
788-5-0950122024-BAC#LYO,20241203,2
788-5-0950122024-BAC#LYO,20241204,2
788-5-0950122024-BAC#LYO,20241209,2
788-5-0950122024-BAC#LYO,20241210,2
788-5-0950122024-BAC#LYO,20241211,2
788-6-0800122024-LYO#BAC,20241203,2
788-6-0800122024-LYO#BAC,20241204,2
788-6-0800122024-LYO#BAC,20241205,2
788-6-0800122024-LYO#BAC,20241210,2
788-6-0800122024-LYO#BAC,20241211,2
788-6-0800122024-LYO#BAC,20241212,2
790-2-0735102024-TRS#SB,20241008,2
790-2-0735102024-TRS#SB,20241009,2
790-2-0735102024-TRS#SB,20241015,2
790-2-0735102024-TRS#SB,20241016,2
790-2-0835012025-TRS#SB,20250108,2
790-2-0835112024-TRS#SB,20241105,2
790-2-0835112024-TRS#SB,20241119,2
790-2-0835112024-TRS#SB,20241126,2
790-2-0835122024-TRS#SB,20241203,2
790-2-0835122024-TRS#SB,20241204,2
790-2-0835122024-TRS#SB,20241210,2
790-2-0835122024-TRS#SB,20241211,2
790-2-0835122024-TRS#SB,20241217,2
790-2-0835122024-TRS#SB,20241218,2
790-3-0620102024-SB#TRS,20241007,2
790-3-0620102024-SB#TRS,20241008,2
790-3-0620102024-SB#TRS,20241014,2
790-3-0620102024-SB#TRS,20241015,2
790-3-0720112024-SB#TRS,20241104,2
790-3-0720112024-SB#TRS,20241118,2
790-3-0720112024-SB#TRS,20241125,2
790-3-0720122024-SB#TRS,20241202,2
790-3-0720122024-SB#TRS,20241203,2
790-3-0720122024-SB#TRS,20241209,2
790-3-0720122024-SB#TRS,20241210,2
790-3-0720122024-SB#TRS,20241216,2
790-3-0720122024-SB#TRS,20241217,2
792-17-1030102024-PQB#VAN,20241008,2
792-17-1030102024-PQB#VAN,20241009,2
792-17-1030102024-PQB#VAN,20241010,2
792-17-1030102024-PQB#VAN,20241011,2
792-17-1030102024-PQB#VAN,20241015,2
792-17-1030102024-PQB#VAN,20241016,2
792-17-1030102024-PQB#VAN,20241017,2
792-17-1130012025-PQB#VAN,20250108,2
792-17-1130012025-PQB#VAN,20250109,2
792-17-1130012025-PQB#VAN,20250110,2
792-17-1130112024-PQB#VAN,20241105,2
792-17-1130112024-PQB#VAN,20241108,2
792-17-1130112024-PQB#VAN,20241115,2
792-17-1130112024-PQB#VAN,20241119,2
792-17-1130112024-PQB#VAN,20241122,2
792-17-1130112024-PQB#VAN,20241126,2
792-17-1130112024-PQB#VAN,20241129,2
792-17-1130122024-PQB#VAN,20241203,2
792-17-1130122024-PQB#VAN,20241204,2
792-17-1130122024-PQB#VAN,20241205,2
792-17-1130122024-PQB#VAN,20241206,2
792-17-1130122024-PQB#VAN,20241210,2
792-17-1130122024-PQB#VAN,20241211,2
792-17-1130122024-PQB#VAN,20241212,2
792-17-1130122024-PQB#VAN,20241213,2
792-17-1130122024-PQB#VAN,20241217,2
792-17-1130122024-PQB#VAN,20241218,2
792-17-1130122024-PQB#VAN,20241219,2
792-18-1130082024-VAN#PDS,20240810,2
792-18-1130102024-VAN#PQB,20241007,2
792-18-1130102024-VAN#PQB,20241008,2
792-18-1130102024-VAN#PQB,20241009,2
792-18-1130102024-VAN#PQB,20241010,2
792-18-1130102024-VAN#PQB,20241014,2
792-18-1130102024-VAN#PQB,20241015,2
792-18-1130102024-VAN#PQB,20241016,2
792-18-1230012025-VAN#PQB,20250108,2
792-18-1230012025-VAN#PQB,20250109,2
792-18-1230112024-VAN#PQB,20241104,2
792-18-1230112024-VAN#PQB,20241118,2
792-18-1230112024-VAN#PQB,20241125,2
792-18-1230122024-VAN#PQB,20241202,2
792-18-1230122024-VAN#PQB,20241203,2
792-18-1230122024-VAN#PQB,20241204,2
792-18-1230122024-VAN#PQB,20241205,2
792-18-1230122024-VAN#PQB,20241209,2
792-18-1230122024-VAN#PQB,20241210,2
792-18-1230122024-VAN#PQB,20241211,2
792-18-1230122024-VAN#PQB,20241212,2
792-18-1230122024-VAN#PQB,20241216,2
792-18-1230122024-VAN#PQB,20241217,2
792-18-1230122024-VAN#PQB,20241218,2
794-5-1130092024-LXAP#MAD,20240924,2
794-5-1130092024-LXAP#MAD,20240925,2
794-5-1230012025-LXAP#MAD,20250108,2
794-5-1230122024-LXAP#MAD,20241203,2
794-5-1230122024-LXAP#MAD,20241204,2
794-5-1230122024-LXAP#MAD,20241210,2
794-5-1230122024-LXAP#MAD,20241211,2
794-5-1230122024-LXAP#MAD,20241217,2
794-5-1230122024-LXAP#MAD,20241218,2
794-6-1055092024-MAD#LXAP,20240924,2
794-6-1055092024-MAD#LXAP,20240925,2
794-6-1155012025-MAD#LXAP,20250108,2
794-6-1155122024-MAD#LXAP,20241203,2
794-6-1155122024-MAD#LXAP,20241204,2
794-6-1155122024-MAD#LXAP,20241210,2
794-6-1155122024-MAD#LXAP,20241211,2
794-6-1155122024-MAD#LXAP,20241217,2
794-6-1155122024-MAD#LXAP,20241218,2
798-1-0825012025-MIO#MAA,20250108,2
798-1-0825122024-MIO#MAA,20241203,2
798-1-0825122024-MIO#MAA,20241204,2
798-1-0825122024-MIO#MAA,20241210,2
798-1-0825122024-MIO#MAA,20241211,2
798-2-0820012025-MAA#MIO,20250108,2
798-2-0820012025-MAA#MIO,20250109,2
798-2-0820122024-MAA#MIO,20241204,2
798-2-0820122024-MAA#MIO,20241205,2
798-2-0820122024-MAA#MIO,20241211,2
798-2-0820122024-MAA#MIO,20241212,2
799-1-0755012025-NIT#CLF,20250108,2
799-1-0755012025-NIT#CLF,20250109,2
799-1-0755122024-NIT#CLF,20241204,2
799-1-0755122024-NIT#CLF,20241205,2
799-1-0755122024-NIT#CLF,20241211,2
799-1-0755122024-NIT#CLF,20241212,2
799-1-0755122024-NIT#CLF,20241218,2
799-1-0755122024-NIT#CLF,20241219,2
799-2-0640012025-CLF#NIT,20250108,2
799-2-0640122024-CLF#NIT,20241203,2
799-2-0640122024-CLF#NIT,20241204,2
799-2-0640122024-CLF#NIT,20241210,2
799-2-0640122024-CLF#NIT,20241211,2
799-2-0640122024-CLF#NIT,20241217,2
799-2-0640122024-CLF#NIT,20241218,2
800-10-1200012025-PQB#AMD,20250108,2
800-10-1200012025-PQB#AMD,20250109,2
800-1-0745012025-AMD#PQB,20250109,2
800-2-0550012025-LIL#AMD,20250108,2
800-3-0845012025-AMD#PQB,20250108,2
800-3-0845122024-AMD#PQB,20241203,2
800-3-0845122024-AMD#PQB,20241204,2
800-3-0845122024-AMD#PQB,20241210,2
800-3-0845122024-AMD#PQB,20241211,2
800-4-0745012025-PQB#AMD,20250109,2
800-5-1030012025-AMD#PQB,20250108,2
800-6-0950012025-PQB#AMD,20250108,2
800-6-0950012025-PQB#AMD,20250110,2
800-7-1145012025-AMD#PQB,20250108,2
800-8-1100012025-PQB#AMD,20250108,2
800-8-1100012025-PQB#AMD,20250109,2
800-8-1100122024-PQB#AMD,20241204,2
800-8-1100122024-PQB#AMD,20241205,2
800-8-1100122024-PQB#AMD,20241211,2
800-8-1100122024-PQB#AMD,20241212,2
800-9-1715012025-AMD#LIL,20250109,2
801-10-0930122024-PQB#BNO,20241203,2
801-10-0930122024-PQB#BNO,20241210,2
801-1-0500092024-BNO#PQB,20240929,2
801-15-1000082024-BNO#PQB,20240813,2
801-15-1000082024-BNO#PQB,20240814,2
801-15-1000092024-BNO#PQB,20240929,2
801-15-1100012025-BNO#PQB,20250108,2
801-15-1100012025-BNO#PQB,20250109,2
801-15-1100122024-BNO#PQB,20241203,2
801-15-1100122024-BNO#PQB,20241204,2
801-15-1100122024-BNO#PQB,20241205,2
801-15-1100122024-BNO#PQB,20241210,2
801-15-1100122024-BNO#PQB,20241211,2
801-15-1100122024-BNO#PQB,20241212,2
801-17-1100082024-BNO#PQB,20240813,2
801-17-1100082024-BNO#PQB,20240814,2
801-17-1100092024-BNO#PQB,20240929,2
801-17-1200012025-BNO#PQB,20250108,2
801-17-1200012025-BNO#PQB,20250109,2
801-17-1200122024-BNO#PQB,20241203,2
801-17-1200122024-BNO#PQB,20241204,2
801-17-1200122024-BNO#PQB,20241210,2
801-17-1200122024-BNO#PQB,20241211,2
801-2-0500092024-PQB#BNO,20240929,2
801-21-1200082024-BNO#PQB,20240813,2
801-21-1200082024-BNO#PQB,20240814,2
801-21-1200092024-BNO#PQB,20240929,2
801-21-1300012025-BNO#PQB,20250108,2
801-21-1300122024-BNO#PQB,20241203,2
801-21-1300122024-BNO#PQB,20241204,2
801-21-1300122024-BNO#PQB,20241210,2
801-21-1300122024-BNO#PQB,20241211,2
801-22-1200082024-PQB#BNO,20240813,2
801-22-1200082024-PQB#BNO,20240814,2
801-22-1300012025-PQB#BNO,20250108,2
801-22-1300012025-PQB#BNO,20250109,2
801-22-1300122024-PQB#BNO,20241203,2
801-22-1300122024-PQB#BNO,20241204,2
801-22-1300122024-PQB#BNO,20241205,2
801-22-1300122024-PQB#BNO,20241210,2
801-22-1300122024-PQB#BNO,20241211,2
801-22-1300122024-PQB#BNO,20241212,2
801-31-1600122024-BNO#PQB,20241203,2
801-31-1600122024-BNO#PQB,20241210,2
801-36-1615082024-PQB#BNO,20240813,2
801-36-1615082024-PQB#BNO,20240814,2
801-36-1715012025-PQB#BNO,20250108,2
801-36-1715012025-PQB#BNO,20250109,2
801-36-1715122024-PQB#BNO,20241203,2
801-36-1715122024-PQB#BNO,20241204,2
801-36-1715122024-PQB#BNO,20241205,2
801-36-1715122024-PQB#BNO,20241210,2
801-36-1715122024-PQB#BNO,20241211,2
801-36-1715122024-PQB#BNO,20241212,2
801-38-1645082024-PQB#BNO,20240813,2
801-38-1645082024-PQB#BNO,20240814,2
801-38-1745012025-PQB#BNO,20250108,2
801-38-1745012025-PQB#BNO,20250109,2
801-38-1745122024-PQB#BNO,20241203,2
801-38-1745122024-PQB#BNO,20241204,2
801-38-1745122024-PQB#BNO,20241210,2
801-38-1745122024-PQB#BNO,20241211,2
801-40-1730082024-PQB#BNO,20240813,2
801-40-1730082024-PQB#BNO,20240814,2
801-40-1830012025-PQB#BNO,20250108,2
801-40-1830122024-PQB#BNO,20241203,2
801-40-1830122024-PQB#BNO,20241204,2
801-40-1830122024-PQB#BNO,20241210,2
801-40-1830122024-PQB#BNO,20241211,2
801-43-1515012025-BNO#PQB,20250108,2
801-43-1515012025-BNO#PQB,20250109,2
801-5-0600082024-BNO#PQB,20240813,2
801-5-0600082024-BNO#PQB,20240814,2
801-5-0600092024-BNO#PQB,20240929,2
801-5-0700012025-BNO#PQB,20250108,2
801-5-0700012025-BNO#PQB,20250109,2
801-5-0700122024-BNO#PQB,20241203,2
801-5-0700122024-BNO#PQB,20241204,2
801-5-0700122024-BNO#PQB,20241205,2
801-5-0700122024-BNO#PQB,20241210,2
801-5-0700122024-BNO#PQB,20241211,2
801-5-0700122024-BNO#PQB,20241212,2
801-6-0630092024-PQB#BNO,20240929,2
801-7-0730092024-BNO#PQB,20240929,2
801-8-0745092024-PQB#BNO,20240929,2
801-8-0845012025-PQB#BNO,20250108,2
801-8-0845012025-PQB#BNO,20250109,2
802-3-0815122024-AMD#BRG,20241203,2
802-3-0815122024-AMD#BRG,20241210,2
